,Pick,Years After Draft,variable,NHL Probability,Star Probability
3425,202,8,Estimate,0.05662086966901423,0.00459747462021492
3426,202,9,Estimate,0.05140190419431333,0.004916553538167101
3427,202,10,Estimate,0.043807202966268055,0.004332622832840849
3428,202,11,Estimate,0.03707962183408046,0.002291286256526309
3429,202,12,Estimate,0.032653557316877004,0.0010818225345952924
3430,202,13,Estimate,,
3431,202,14,Estimate,,
3432,202,15,Estimate,,
3433,202,16,Estimate,,
3434,203,0,Estimate,-0.0015589308063908107,-4.131126017502759e-05
3435,203,1,Estimate,0.0038471978241451377,0.00043482153943805814
3436,203,2,Estimate,0.012071030060896581,0.0010595439054612867
3437,203,3,Estimate,0.023683053872107195,0.00125954602727432
3438,203,4,Estimate,0.0369761871266135,0.0012673681990560712
3439,203,5,Estimate,0.04701765083033844,0.0017823552215459238
3440,203,6,Estimate,0.05252923522490214,0.002646396358390982
3441,203,7,Estimate,0.05534019881058721,0.003615843682813614
3442,203,8,Estimate,0.05490547859949781,0.004423884275904673
3443,203,9,Estimate,0.04991738335827697,0.004804273833419497
3444,203,10,Estimate,0.0424752878160324,0.004249651195066526
3445,203,11,Estimate,0.03580374855305719,0.002218798941524398
3446,203,12,Estimate,0.03141797505103305,0.0010094519236873642
3447,203,13,Estimate,,
3448,203,14,Estimate,,
3449,203,15,Estimate,,
3450,203,16,Estimate,,
3451,204,0,Estimate,-0.0015984414838220897,-4.070668749602496e-05
3452,204,1,Estimate,0.003667682805011621,0.0004459713877622401
3453,204,2,Estimate,0.011645590175831002,0.001080003062919931
3454,204,3,Estimate,0.02291065126144636,0.0012565537385977113
3455,204,4,Estimate,0.03579806456495063,0.0011924305301754437
3456,204,5,Estimate,0.04543046170220084,0.0016178406724298366
3457,204,6,Estimate,0.05065442023038202,0.0024212106921714708
3458,204,7,Estimate,0.053436075325880884,0.0033902378149323186
3459,204,8,Estimate,0.053167803993470306,0.004251931454305688
3460,204,9,Estimate,0.048414146986211895,0.004692711158712643
3461,204,10,Estimate,0.04112815341445278,0.004167114222655187
3462,204,11,Estimate,0.03451394308235632,0.002146463316361517
3463,204,12,Estimate,0.030167061505844767,0.000935609313030797
3464,204,13,Estimate,,
3465,204,14,Estimate,,
3466,204,15,Estimate,,
3467,204,16,Estimate,,
3468,205,0,Estimate,-0.0016390633014501358,-4.008153722371282e-05
3469,205,1,Estimate,0.003485828093037784,0.00045716733341248807
3470,205,2,Estimate,0.011216171676405096,0.0011006520364540413
3471,205,3,Estimate,0.022131273716148495,0.0012539873925973414
3472,205,4,Estimate,0.03460768938385709,0.00111800102377247
3473,205,5,Estimate,0.043824928122545743,0.0014539405714626167
3474,205,6,Estimate,0.04875717264300435,0.0021974867619465486
3475,205,7,Estimate,0.051508335070708434,0.0031668664478957543
3476,205,8,Estimate,0.05140740170740701,0.004081555979683184
3477,205,9,Estimate,0.0468917351974148,0.004581735101284423
3478,205,10,Estimate,0.03976548476330693,0.0040848770957790095
3479,205,11,Estimate,0.033210083778017124,0.0020742088199368993
3480,205,12,Estimate,0.028900803027076517,0.0008603097378916287
3481,205,13,Estimate,,
3482,205,14,Estimate,,
3483,205,15,Estimate,,
3484,205,16,Estimate,,
3485,206,0,Estimate,-0.0016808096673694612,-3.943825889248373e-05
3486,206,1,Estimate,0.0033015983313505093,0.00046838810330429624
3487,206,2,Estimate,0.010782675423289496,0.0011214404591673355
3488,206,3,Estimate,0.021344733660809554,0.001251790850152364
3489,206,4,Estimate,0.033404813953674575,0.0010440593159934991
3490,206,5,Estimate,0.04220086915772957,0.0012906816639479562
3491,206,6,Estimate,0.046837390170782305,0.00197526961370339
3492,206,7,Estimate,0.04955672823748715,0.00294574073845129
3493,206,8,Estimate,0.04962383300370626,0.003912690963812667
3494,206,9,Estimate,0.04534969057857805,0.0044712106008012445
3495,206,10,Estimate,0.03838696658569601,0.004002801281269498
3496,206,11,Estimate,0.031892047168290874,0.002001963550603419
3497,206,12,Estimate,0.027619184138939615,0.0007835708036547138
3498,206,13,Estimate,,
3499,206,14,Estimate,,
3500,206,15,Estimate,,
3501,206,16,Estimate,,
3502,207,0,Estimate,-0.0017236930038220157,-3.8779588451807595e-05
3503,207,1,Estimate,0.003114959499786179,0.0004796117935606376
3504,207,2,Estimate,0.010345001270084746,0.0011423168606498517
3505,207,3,Estimate,0.02055083952872057,0.001249907223837042
3506,207,4,Estimate,0.03218918765430287,0.0009705854477593908
3507,207,5,Estimate,0.04055810661824922,0.0011280912396765806
3508,207,6,Estimate,0.044894978247977536,0.0017546019948612762
3509,207,7,Estimate,0.04758101241998223,0.0027268654339205147
3510,207,8,Estimate,0.047816664897711234,0.003745262972447771
3511,207,9,Estimate,0.043787558526433915,0.00436099815945156
3512,207,10,Estimate,0.036992283504413616,0.0039207447478607415
3513,207,11,Estimate,0.030559708009845157,0.0019296544189265883
3514,207,12,Estimate,0.026322187638173268,0.0007054126475942756
3515,207,13,Estimate,,
3516,207,14,Estimate,,
3517,207,15,Estimate,,
3518,207,16,Estimate,,
3519,208,0,Estimate,-0.0017677246686256664,-3.8108546147667586e-05
3520,208,1,Estimate,0.002925879017060473,0.0004908158838896464
3521,208,2,Estimate,0.009903048220529094,0.0011632287047546046
3522,208,3,Estimate,0.019749395865448553,0.0012482789351069004
3523,208,4,Estimate,0.030960556771825406,0.000897559907523611
3524,208,5,Estimate,0.03889646468053338,0.0009661971212922868
3525,208,6,Estimate,0.04292984958163228,0.0015355243288202507
3526,208,7,Estimate,0.04558095256766801,0.0025102389431104553
3527,208,8,Estimate,0.045985470502046245,0.003579192208375091
3528,208,9,Estimate,0.04220488759513754,0.004250954062409218
3529,208,10,Estimate,0.035581120239698255,0.003838562188619457
3530,208,11,Estimate,0.029212939376178356,0.0018572073003078422
3531,208,12,Estimate,0.025009794723810003,0.0006258578943857218
3532,208,13,Estimate,,
3533,208,14,Estimate,,
3534,208,15,Estimate,,
3535,208,16,Estimate,,
3536,209,0,Estimate,-0.0018129148812631127,-3.74284336545569e-05
3537,209,1,Estimate,0.002734325838951134,0.0005019772531075202
3538,209,2,Estimate,0.00945671459367381,0.0011841224287290077
3539,209,3,Estimate,0.018940203458602558,0.0012468477703406373
3540,209,4,Estimate,0.0297186644278977,0.0008249636687010092
3541,209,5,Estimate,0.03721576953183807,0.0008050276475926931
3542,209,6,Estimate,0.04094192370557069,0.0013180746929721478
3543,209,7,Estimate,0.043556320940353256,0.0022958534222463985
3544,209,8,Estimate,0.044129829368547036,0.0034143927101827126
3545,209,9,Estimate,0.04060122984840095,0.00414093060790352
3546,209,10,Estimate,0.03415316182602847,0.003756105249846715
3547,209,11,Estimate,0.027851612777195184,0.0017845471869161222
3548,209,12,Estimate,0.02368198516071851,0.0005449316053801769
3549,209,13,Estimate,,
3550,209,14,Estimate,,
3551,209,15,Estimate,,
3552,209,16,Estimate,,
3553,210,0,Estimate,-0.0018592726539274826,-3.674283048314671e-05
3554,210,1,Estimate,0.002540270552136543,0.0005130721957970348
3555,210,2,Estimate,0.009005898196358563,0.0012049434836908298
3556,210,3,Estimate,0.018123059493438096,0.001245554935710023
3557,210,4,Estimate,0.028463250542913567,0.0007527782217956026
3558,210,5,Estimate,0.03551584904063112,0.0006446116519702484
3559,210,6,Estimate,0.03893112654460429,0.001102288800320922
3560,210,7,Estimate,0.041506897064589814,0.0020836948754576856
3561,210,8,Estimate,0.04224932782807507,0.0032507725658362492
3562,210,9,Estimate,0.038976141216401285,0.004030776346125754
3563,210,10,Estimate,0.03270809384757333,0.003673222765744843
3564,210,11,Estimate,0.026475598308735002,0.0017115983384064434
3565,210,12,Estimate,0.022338737474977655,0.0004626612217015246
3566,210,13,Estimate,,
3567,210,14,Estimate,,
3568,210,15,Estimate,,
3569,210,16,Estimate,,
3570,211,0,Estimate,-0.0019068057277857925,-3.605558969015191e-05
3571,211,1,Estimate,0.0023436854633634946,0.0005240764400891092
3572,211,2,Estimate,0.008550496502291132,0.0012256363764362036
3573,211,3,Estimate,0.017297757733826132,0.0012443411108636903
3574,211,4,Estimate,0.02719405183374234,0.0006809856012880252
3575,211,5,Estimate,0.03379653245464016,0.00048497843622393133
3576,211,6,Estimate,0.03689738999155277,0.0008881999848497814
3577,211,7,Estimate,0.03943246769328786,0.0018737432693013126
3578,211,8,Estimate,0.04034355932849545,0.0030882341401262006
3579,211,9,Estimate,0.037329181857376534,0.003920336326188259
3580,211,10,Estimate,0.031245602691746817,0.003589760998143987
3581,211,11,Estimate,0.02508476483073978,0.0016382844309423379
3582,211,12,Estimate,0.020980029178974118,0.0003790765012570609
3583,211,13,Estimate,,
3584,211,14,Estimate,,
3585,211,15,Estimate,,
3586,211,16,Estimate,,
3587,212,0,Estimate,-0.001955520514683272,-3.537083291794124e-05
3588,212,1,Estimate,0.0021445446836496802,0.0005349651665516143
3589,212,2,Estimate,0.008090406837022895,0.0012461447125645684
3590,212,3,Estimate,0.016464088727969742,0.0012431465014217985
3591,212,4,Estimate,0.025910801846622034,0.0006095684073749192
3592,212,5,Estimate,0.03205765012850869,0.00032615773999345517
3593,212,6,Estimate,0.0348406514995335,0.0006758391907554434
3594,212,7,Estimate,0.03733282676993663,0.0016659726607765365
3595,212,8,Estimate,0.03841212477108337,0.0029266743150258927
3596,212,9,Estimate,0.03565991652381599,0.003809452350350354
3597,212,10,Estimate,0.029765375820296456,0.0035055638805977746
3598,212,11,Estimate,0.0236789801726299,0.0015645287040765845
3599,212,12,Estimate,0.019605837024036968,0.0002942094497872559
3600,212,13,Estimate,,
3601,212,14,Estimate,,
3602,212,15,Estimate,,
3603,212,16,Estimate,,
3604,213,0,Estimate,-0.002005422044475024,-3.469294479270126e-05
3605,213,1,Estimate,0.0019428242072561082,0.0005457130281660193
3606,213,2,Estimate,0.007625526568091265,0.0012664112409028602
3607,213,3,Estimate,0.015621840038165738,0.001241910890291397
3608,213,4,Estimate,0.024613231025551713,0.0005385098226793201
3609,213,5,Estimate,0.030299033282809532,0.00016817970608894154
3610,213,6,Estimate,0.03276085369185382,0.00046523496566099135
3611,213,7,Estimate,0.03520777539873405,0.001460351338244494
3612,213,8,Estimate,0.03645463284556876,0.002765984741974883
3613,213,9,Estimate,0.0339679149331236,0.003697963234725568
3614,213,10,Estimate,0.028267102057188635,0.0034204732661619786
3615,213,11,Estimate,0.02225811136434948,0.0014902541050825036
3616,213,12,Estimate,0.0182161372783706,0.00020809424611490087
3617,213,13,Estimate,,
3618,213,14,Estimate,,
3619,213,15,Estimate,,
3620,213,16,Estimate,,
3621,214,0,Estimate,-0.002056513918135422,-3.40265667105919e-05
3622,214,1,Estimate,0.0017385019851975847,0.0005562941713694995
3623,214,2,Estimate,0.0071557532995955965,0.0012863778992076758
3624,214,3,Estimate,0.01477079649374252,0.0012405736878207637
3625,214,4,Estimate,0.02330106681633916,0.00046779362408035194
3626,214,5,Estimate,0.02852051379588074,1.1074842003140323e-05
3627,214,6,Estimate,0.03065794399162342,0.00025641345789601905
3628,214,7,Estimate,0.03305712182183131,0.0012568419746351392
3629,214,8,Estimate,0.03447070036403717,0.0026060521050918503
3630,214,9,Estimate,0.03225275214254417,0.0035857050756820537
3631,214,10,Estimate,0.026750471892547218,0.0033343291781888474
3632,214,11,Estimate,0.02082202489145323,0.001415383430366246
3633,214,12,Estimate,0.016810906027932882,0.00012076716178412026
3634,214,13,Estimate,,
3635,214,14,Estimate,,
3636,214,15,Estimate,,
3637,214,16,Estimate,,
3638,215,0,Estimate,-0.0021087982667568686,-3.3376590042193165e-05
3639,215,1,Estimate,0.0015315579930904866,0.0005666822581369132
3640,215,2,Estimate,0.006680985070463494,0.0013059858611211954
3641,215,3,Estimate,0.01391074046623091,0.0012390739808207153
3642,215,4,Estimate,0.021974033806212278,0.0003974041898318999
3643,215,5,Estimate,0.02672192402976521,-0.00014512602209169979
3644,215,6,Estimate,0.02853187427308466,4.939841792277362e-05
3645,215,7,Estimate,0.030880681404836033,0.001055401792295113
3646,215,8,Estimate,0.03245995259383991,0.0024467583943053256
3647,215,9,Estimate,0.03051400892811406,0.003472511521153593
3648,215,10,Estimate,0.02521517780177453,0.003246970063480463
3649,215,11,Estimate,0.019370586972539294,0.0013398394636291566
3650,215,12,Estimate,0.015390119497926225,3.2266475314620595e-05
3651,215,13,Estimate,,
3652,215,14,Estimate,,
3653,215,15,Estimate,,
3654,215,16,Estimate,,
3655,216,0,Estimate,-0.0021622757165174577,-3.2748148786049025e-05
3656,216,1,Estimate,0.0013219742931712584,0.0005768504890735458
3657,216,2,Estimate,0.006201120555657271,0.001325175584352678
3658,216,3,Estimate,0.013041452165724499,0.0012373505804903942
3659,216,4,Estimate,0.020631853898737507,0.00032732650216491346
3660,216,5,Estimate,0.0249030966912536,-0.00030039177854918563
3661,216,6,Estimate,0.026382600536421042,-0.00015578879603780687
3662,216,7,Estimate,0.02867827663159763,0.000855982738803767
3663,216,8,Estimate,0.030422023589649794,0.0022879811873868063
3664,216,9,Estimate,0.02875127216738628,0.0033582140460895445
3665,216,10,Estimate,0.023660914578918477,0.003158233047160461
3666,216,11,Estimate,0.017903663857249657,0.001263545110485662
3667,216,12,Estimate,0.013953754392473544,-5.736761867593841e-05
3668,216,13,Estimate,,
3669,216,14,Estimate,,
3670,216,15,Estimate,,
3671,216,16,Estimate,,
3672,217,0,Estimate,-0.0022169453596588965,-3.2146611702559665e-05
3673,217,1,Estimate,0.0011097350903489093,0.0005867716274866373
3674,217,2,Estimate,0.005716059269580583,0.0013438868600535656
3675,217,3,Estimate,0.012162709957252977,0.0012353420692884703
3676,217,4,Estimate,0.01927424652352579,0.0002575461455848498
3677,217,5,Estimate,0.023063864728803094,-0.0004546910903361139
3678,217,6,Estimate,0.0242100826076388,-0.00035912920814104663
3679,217,7,Estimate,0.026449737109182574,0.0006585316730599157
3680,217,8,Estimate,0.028356556524739184,0.002129593939867013
3681,217,9,Estimate,0.026964135225557625,0.0032426422312729214
3682,217,10,Estimate,0.022087379683317566,0.003067954188643505
3683,217,11,Estimate,0.01642112214303392,0.001186423529280459
3684,217,12,Estimate,0.01250178825008621,-0.00014809310519766709
3685,217,13,Estimate,,
3686,217,14,Estimate,,
3687,217,15,Estimate,,
3688,217,16,Estimate,,
3689,218,0,Estimate,-0.002272804731484928,-3.157757395979751e-05
3690,218,1,Estimate,0.0008948267821882219,0.0005964180244007444
3691,218,2,Estimate,0.005225701770937277,0.0013620588633509853
3692,218,3,Estimate,0.011274290695960238,0.0012329868468011894
3693,218,4,Estimate,0.017900928880069642,0.0001880493010949277
3694,218,5,Estimate,0.02120406126586449,-0.0006079924416759042
3695,218,6,Estimate,0.02201428386492043,-0.0005606062107960134
3696,218,7,Estimate,0.024194899583847147,0.000462990560920964
3697,218,8,Estimate,0.026263204021507888,0.0019714662818161926
3698,218,9,Estimate,0.025152198344668652,0.0031256240447576533
3699,218,10,Estimate,0.02049427359843645,0.002975968738095906
3700,218,11,Estimate,0.014922829108788,0.0011083982578818908
3701,218,12,Estimate,0.011034199812491114,-0.0002398662491524897
3702,218,13,Estimate,,
3703,218,14,Estimate,,
3704,218,15,Estimate,,
3705,218,16,Estimate,,
3706,219,0,Estimate,-0.0023298497933577104,-3.104684832301271e-05
3707,219,1,Estimate,0.0006772380027495682,0.0006057616444787913
3708,219,2,Estimate,0.004729949868316357,0.001379630204998885
3709,219,3,Estimate,0.010375970079747332,0.001230223174658906
3710,219,4,Estimate,0.01651161621482035,0.00011882273658966987
3711,219,5,Estimate,0.019323519570912877,-0.000760264190917436
3712,219,6,Estimate,0.019795170992628744,-0.0007602055462869094
3713,219,7,Estimate,0.021913607968708712,0.00026929667966423996
3714,219,8,Estimate,0.024141628481279476,0.0018134643204805452
3715,219,9,Estimate,0.023315069035414315,0.0030069861251798215
3716,219,10,Estimate,0.01888130020183461,0.0028821113928053465
3717,219,11,Estimate,0.013408653063499814,0.0010293933362658895
3718,219,12,Estimate,0.009550969404430704,-0.00033264169980102936
3719,219,13,Estimate,,
3720,219,14,Estimate,,
3721,219,15,Estimate,,
3722,219,16,Estimate,,
3723,220,0,Estimate,-0.002388074921637484,-3.0560455919693605e-05
3724,220,1,Estimate,0.0004569596602453033,0.0006147740928080154
3725,220,2,Estimate,0.004228706825780131,0.0013965389841041056
3726,220,3,Estimate,0.009467523018026733,0.0012269892205607393
3727,220,4,Estimate,0.015106022130471406,4.985379367662832e-05
3728,220,5,Estimate,0.017422073064239162,-0.0009114746253006097
3729,220,6,Estimate,0.01755271376395573,-0.0009579152841601436
3730,220,7,Estimate,0.019605713383668063,7.738283051904805e-05
3731,220,8,Estimate,0.02199150241327901,0.00165545094777026
3732,220,9,Estimate,0.021452362471148123,0.002886554066223313
3733,220,10,Estimate,0.01724816714508786,0.002786216552893618
3734,220,11,Estimate,0.011878463707978112,0.0009493334247356255
3735,220,12,Estimate,0.008052079322032205,-0.0004263725990754405
3736,220,13,Estimate,,
3737,220,14,Estimate,,
3738,220,15,Estimate,,
3739,220,16,Estimate,,
3740,221,0,Estimate,-0.0024474729024842904,-3.0124616612077744e-05
3741,221,1,Estimate,0.0002339849684969903,0.0006234266425071397
3742,221,2,Estimate,0.0037218775677397577,0.0014127228418783465
3743,221,3,Estimate,0.00854872401512001,0.0012232231014662324
3744,221,4,Estimate,0.013683858926219828,-1.886962880670003e-05
3745,221,5,Estimate,0.015499555361341816,-0.0010615920172882866
3746,221,6,Estimate,0.015286884853006753,-0.0011537257944165427
3747,221,7,Estimate,0.017271074208044086,-0.00011282244148500178
3748,221,8,Estimate,0.019812508762710082,0.0014972861516136218
3749,221,9,Estimate,0.019563701883548754,0.0027641527015302677
3750,221,10,Estimate,0.01559458624248041,0.0026881185758280473
